candidate,outcome,horizon,n_signal,n_population,n_symbols,n_dates,n_years,hit_rate,base_rate_all,control_rate_mean,control_rate_sd,n_matched,match_share,lift,excess_pp,t_nw_date,n_diff_dates,ci_lo,ci_hi,ci_excludes_control,median_mfe_20d,mean_mfe_20d,median_mae_20d,mean_mae_20d,median_fwd_ret_20d,mean_fwd_ret_20d,median_days_to_p10,years_total,years_beat,year_consistency,loso_worst_rate,top3_symbol_share,p_nw,check,strata,unit,median_mfe_30d,mean_mfe_30d,median_mae_30d,mean_mae_30d,median_fwd_ret_30d,mean_fwd_ret_30d,median_mfe_10d,mean_mfe_10d,median_mae_10d,mean_mae_10d,median_fwd_ret_10d,mean_fwd_ret_10d,median_mfe_5d,mean_mfe_5d,median_mae_5d,mean_mae_5d,median_fwd_ret_5d,mean_fwd_ret_5d,split_value,dh_thr,dex_thr,bh_reject_q10,bh_p_threshold
surface dh>=-0.02 dex>=-0.05,hit_p10_20d,20,54684,587082,372,1958,12,0.10187623436471363,0.3274380750900215,0.3070770392749245,0.003984648085490003,6620,0.12105917635871553,0.33176115871422285,-20.52008049102109,-8.300602654347264,1958,0.09230969284151992,0.11324513356023279,False,0.0,0.034308360414055564,0.0,-0.02914298270439516,0.0,-0.0024610922735408837,14.0,12,2,0.16666666666666666,0.10129755234444117,0.04408967888230561,1.0358459076267324e-16,8_surface,full,row,,,,,,,,,,,,,,,,,,,,-0.02,-0.05,True,0.052335726251435136
surface dh>=-0.02 dex>=-0.03,hit_p10_20d,20,46891,587082,358,1699,12,0.0703759783327291,0.3274380750900215,0.2315329821493314,0.0017999206577671912,46889,0.9999573478919196,0.30395660125448076,-16.11570038166023,-10.222366541255301,1699,0.06186295347744819,0.08081126471482901,False,0.0,0.02534536255765298,0.0,-0.025032990440270905,0.0,-0.0050107457244099145,15.0,12,2,0.16666666666666666,0.06976794155565105,0.04561642959203259,1.5744925900392798e-24,8_surface,original,row,,,,,,,,,,,,,,,,,,,,-0.02,-0.03,True,0.052335726251435136
surface dh>=-0.02 dex>=-0.03,hit_p10_20d,20,46891,587082,358,1699,12,0.0703759783327291,0.3274380750900215,0.15786894173171173,0.0034981293804975076,5509,0.11748523170757715,0.4457873572870516,-8.749296339898263,-10.222366541255301,1699,0.06186295347744819,0.08081126471482901,False,0.0,0.02534536255765298,0.0,-0.025032990440270905,0.0,-0.0050107457244099145,15.0,12,2,0.16666666666666666,0.06976794155565105,0.04561642959203259,1.5744925900392798e-24,8_surface,full,row,,,,,,,,,,,,,,,,,,,,-0.02,-0.03,True,0.052335726251435136
surface dh>=-0.02 dex>=-0.02,hit_p10_20d,20,43368,587082,340,1502,12,0.05706972883231876,0.3274380750900215,0.22373979615366876,0.0017301223497315388,43366,0.9999538830474082,0.2550718728324357,-16.667006732135,-11.676368855871813,1502,0.04814813244983973,0.06710042538066513,False,0.0,0.021552237584832577,0.0,-0.02346104720652591,0.0,-0.006233083106282466,16.0,12,1,0.08333333333333333,0.05697500932487878,0.04408780667773474,1.683339792499512e-31,8_surface,original,row,,,,,,,,,,,,,,,,,,,,-0.02,-0.02,True,0.052335726251435136
surface dh>=-0.02 dex>=-0.02,hit_p10_20d,20,43368,587082,340,1502,12,0.05706972883231876,0.3274380750900215,0.08851741915325731,0.0017332927278555154,6401,0.14759730676996863,0.6447287932431088,-3.144769032093855,-11.676368855871813,1502,0.04814813244983973,0.06710042538066513,False,0.0,0.021552237584832577,0.0,-0.02346104720652591,0.0,-0.006233083106282466,16.0,12,1,0.08333333333333333,0.05697500932487878,0.04408780667773474,1.683339792499512e-31,8_surface,full,row,,,,,,,,,,,,,,,,,,,,-0.02,-0.02,True,0.052335726251435136
surface dh>=-0.02 dex>=-0.01,hit_p10_20d,20,40184,587082,319,1086,12,0.04862631893290862,0.3274380750900215,0.21848994624726256,0.00196589193931538,40184,1.0,0.2225563224664636,-16.986362731435396,-10.434904363308304,1086,0.04031449211494069,0.056405536830122366,False,0.0,0.018554834268658386,0.0,-0.022483318143777537,0.0,-0.00751318548729383,17.0,12,2,0.16666666666666666,0.04855514548969396,0.03705454907425841,1.7178665273001166e-25,8_surface,original,row,,,,,,,,,,,,,,,,,,,,-0.02,-0.01,True,0.052335726251435136
surface dh>=-0.02 dex>=-0.01,hit_p10_20d,20,40184,587082,319,1086,12,0.04862631893290862,0.3274380750900215,0.014008766014834792,0.000673346961574626,17796,0.4428628309775035,3.4711350648546713,3.461755291807383,-10.434904363308304,1086,0.04031449211494069,0.056405536830122366,True,0.0,0.018554834268658386,0.0,-0.022483318143777537,0.0,-0.00751318548729383,17.0,12,2,0.16666666666666666,0.04855514548969396,0.03705454907425841,1.7178665273001166e-25,8_surface,full,row,,,,,,,,,,,,,,,,,,,,-0.02,-0.01,True,0.052335726251435136
surface dh>=0.0 dex>=-0.1,hit_p10_20d,20,7808,587082,379,1645,12,0.35181864754098363,0.3274380750900215,0.3923382447149263,0.005996922808917984,7805,0.9996157786885246,0.8967227953923254,-4.051959717394266,2.3232440071647877,1645,0.3364526309236335,0.36927638824064163,False,0.06565921532846708,0.10643950152804074,-0.053744997141223605,-0.06607070676578401,-0.009803921568627472,0.013062050934275314,9.0,12,5,0.4166666666666667,0.35157459989674755,0.03739754098360656,0.020166047904035787,8_surface,original,row,,,,,,,,,,,,,,,,,,,,0.0,-0.1,True,0.052335726251435136
surface dh>=0.0 dex>=-0.1,hit_p10_20d,20,7808,587082,379,1645,12,0.35181864754098363,0.3274380750900215,0.3696131036430387,0.005289765775230778,7082,0.9070184426229508,0.9518565334193556,-1.7794456102055045,2.3232440071647877,1645,0.3364526309236335,0.36927638824064163,False,0.06565921532846708,0.10643950152804074,-0.053744997141223605,-0.06607070676578401,-0.009803921568627472,0.013062050934275314,9.0,12,5,0.4166666666666667,0.35157459989674755,0.03739754098360656,0.020166047904035787,8_surface,full,row,,,,,,,,,,,,,,,,,,,,0.0,-0.1,True,0.052335726251435136
surface dh>=0.0 dex>=-0.07,hit_p10_20d,20,3490,587082,351,1172,12,0.3060171919770774,0.3274380750900215,0.35358268844941243,0.005485851014848712,3489,0.9997134670487106,0.8654756071859956,-4.756549647233505,-1.9403618772493065,1172,0.2851893144241586,0.3303702952456004,False,0.056693938689013845,0.09158225167313348,-0.04033292306103309,-0.054401507522262346,-0.005780346820809301,0.012606237788920978,10.0,12,3,0.25,0.3046761545164101,0.06475644699140401,0.052335726251435136,8_surface,original,row,,,,,,,,,,,,,,,,,,,,0.0,-0.07,True,0.052335726251435136
surface dh>=0.0 dex>=-0.07,hit_p10_20d,20,3490,587082,351,1172,12,0.3060171919770774,0.3274380750900215,0.3083437305053026,0.006364642307005953,3206,0.9186246418338109,0.9924547240658825,-0.23265385282252304,-1.9403618772493065,1172,0.2851893144241586,0.3303702952456004,False,0.056693938689013845,0.09158225167313348,-0.04033292306103309,-0.054401507522262346,-0.005780346820809301,0.012606237788920978,10.0,12,3,0.25,0.3046761545164101,0.06475644699140401,0.052335726251435136,8_surface,full,row,,,,,,,,,,,,,,,,,,,,0.0,-0.07,True,0.052335726251435136
surface dh>=0.0 dex>=-0.05,hit_p10_20d,20,1323,587082,278,695,12,0.2494331065759637,0.3274380750900215,0.30491307634164777,0.008867120155362038,1323,1.0,0.8180466038644465,-5.547996976568406,-3.7127148693326264,695,0.2213345096419217,0.28394370460048424,False,0.04998820237974866,0.07875468208462834,-0.02853497274098138,-0.03991979923610217,-0.0033407572383072903,0.013516392496169153,11.0,12,3,0.25,0.24690402476780185,0.12018140589569161,0.0002050478498456777,8_surface,original,row,,,,,,,,,,,,,,,,,,,,0.0,-0.05,True,0.052335726251435136
surface dh>=0.0 dex>=-0.05,hit_p10_20d,20,1323,587082,278,695,12,0.2494331065759637,0.3274380750900215,0.25979543666404403,0.012927140403496585,1271,0.9606953892668179,0.960113502292034,-1.0362330088080323,-3.7127148693326264,695,0.2213345096419217,0.28394370460048424,False,0.04998820237974866,0.07875468208462834,-0.02853497274098138,-0.03991979923610217,-0.0033407572383072903,0.013516392496169153,11.0,12,3,0.25,0.24690402476780185,0.12018140589569161,0.0002050478498456777,8_surface,full,row,,,,,,,,,,,,,,,,,,,,0.0,-0.05,True,0.052335726251435136
surface dh>=0.0 dex>=-0.03,hit_p10_20d,20,342,587082,137,258,12,0.20760233918128654,0.3274380750900215,0.2467836257309941,0.01938154142004609,342,1.0,0.841232227484743,-3.9181286549707566,-2.566520762319893,258,0.16082303618711385,0.2730700723962257,False,0.040746415664489666,0.06641472638015095,-0.018019480519480435,-0.02733386322821737,-0.004608294930875445,0.008305900689508072,9.0,12,4,0.3333333333333333,0.20303030303030303,0.17543859649122806,0.010272447531103008,8_surface,original,row,,,,,,,,,,,,,,,,,,,,0.0,-0.03,True,0.052335726251435136
surface dh>=0.0 dex>=-0.03,hit_p10_20d,20,342,587082,137,258,12,0.20760233918128654,0.3274380750900215,0.19580745341614905,0.019156733556883396,322,0.9415204678362573,1.0602371644097204,1.1794885765137486,-2.566520762319893,258,0.16082303618711385,0.2730700723962257,False,0.040746415664489666,0.06641472638015095,-0.018019480519480435,-0.02733386322821737,-0.004608294930875445,0.008305900689508072,9.0,12,4,0.3333333333333333,0.20303030303030303,0.17543859649122806,0.010272447531103008,8_surface,full,row,,,,,,,,,,,,,,,,,,,,0.0,-0.03,True,0.052335726251435136
surface dh>=0.0 dex>=-0.02,hit_p10_20d,20,142,587082,83,107,9,0.18309859154929578,0.3274380750900215,0.18943661971830986,0.02889176573909484,142,1.0,0.9665427509242659,-0.6338028169014076,-1.5890643109077434,107,0.11427288280581693,0.2769327731092437,False,0.039911504424778754,0.06693814949215537,-0.010000000000000009,-0.01979347149001251,-0.004640596063568536,0.0091344783848993,6.5,9,0,0.0,0.17266187050359713,0.20422535211267606,0.11204587417130114,8_surface,original,row,,,,,,,,,,,,,,,,,,,,0.0,-0.02,False,0.052335726251435136
surface dh>=0.0 dex>=-0.02,hit_p10_20d,20,142,587082,83,107,9,0.18309859154929578,0.3274380750900215,0.13260869565217395,0.022927112891836222,138,0.971830985915493,1.3807434772465719,5.048989589712183,-1.5890643109077434,107,0.11427288280581693,0.2769327731092437,False,0.039911504424778754,0.06693814949215537,-0.010000000000000009,-0.01979347149001251,-0.004640596063568536,0.0091344783848993,6.5,9,0,0.0,0.17266187050359713,0.20422535211267606,0.11204587417130114,8_surface,full,row,,,,,,,,,,,,,,,,,,,,0.0,-0.02,False,0.052335726251435136
surface dh>=0.0 dex>=-0.01,hit_p10_20d,20,55,587082,46,47,4,0.21818181818181817,0.3274380750900215,0.07636363636363637,0.031547033315428956,55,1.0,2.857142857105442,14.181818181818178,0.4599971203101374,47,0.11859463276836159,0.345472027972028,True,0.0216110019646365,0.06544717575414773,-0.005698005698005826,-0.013414317820834689,-0.0033840947546531774,0.010135561199310562,5.5,4,1,0.25,0.2037037037037037,0.12727272727272726,0.6455182874875303,8_surface,original,row,,,,,,,,,,,,,,,,,,,,0.0,-0.01,False,0.052335726251435136
surface dh>=0.0 dex>=-0.01,hit_p10_20d,20,55,587082,46,47,4,0.21818181818181817,0.3274380750900215,0.053636363636363635,0.03147801762716971,55,1.0,4.067796610093652,16.454545454545453,0.4599971203101374,47,0.11859463276836159,0.345472027972028,True,0.0216110019646365,0.06544717575414773,-0.005698005698005826,-0.013414317820834689,-0.0033840947546531774,0.010135561199310562,5.5,4,1,0.25,0.2037037037037037,0.12727272727272726,0.6455182874875303,8_surface,full,row,,,,,,,,,,,,,,,,,,,,0.0,-0.01,False,0.052335726251435136
