mechanism,family,variant,split,h,outcome,primary_direction,n_rows,n_signal,n_signal_valid,episodes,share_of_rows,p_outcome,p_up,p_down,mean_fwd_ticks,base_p_outcome,base_mean_ticks,ctrl_p_outcome,ctrl_mean_ticks,n_matched,lift_vs_matched,lift_vs_base,ticks_vs_base,n_imb_l1,p_imb_l1,lift_imb_l1_vs_base,inc_vs_imb_l1,n_imb_topk,p_imb_topk,lift_imb_topk_vs_base,inc_vs_imb_topk,n_imb_weighted,p_imb_weighted,lift_imb_weighted_vs_base,inc_vs_imb_weighted,n_depth_ratio,p_depth_ratio,lift_depth_ratio_vs_base,inc_vs_depth_ratio,n_price_only_response,p_price_only_response,lift_price_only_response_vs_base,inc_vs_price_only_response,n_volume_only_response,p_volume_only_response,lift_volume_only_response_vs_base,inc_vs_volume_only_response,best_baseline,inc_vs_best
adverse_retreat,accumulation,score_ge_0.6,holdout,600,down,-1,914,1,1,1,0.001094091904,0,1,0,1.5,0.398249453,-0.2768052516,0,1,1,0,-0.398249453,1.776805252,283,0.5830388693,0.1847894163,-0.5830388693,25,0.4,0.001750547046,-0.4,22,0.4090909091,0.01084145614,-0.4090909091,51,0.4901960784,0.09194662548,-0.4901960784,266,0.3834586466,-0.01479080634,-0.3834586466,629,0.3640699523,-0.03417950065,-0.3640699523,imb_l1,-0.5830388693
adverse_retreat,accumulation,score_ge_0.6,val,60,down,-1,1375,1,1,1,0.0007272727273,0,0,0,0,0.09249817917,-0.08849235251,,,0,,-0.09249817917,0.08849235251,385,0.1272727273,0.0347745481,-0.1272727273,24,0.125,0.03250182083,-0.125,72,0.09722222222,0.004724043053,-0.09722222222,75,0.05333333333,-0.03916484584,-0.05333333333,326,0.1012269939,0.008728814695,-0.1012269939,544,0.09558823529,0.003090056124,-0.09558823529,imb_l1,-0.1272727273
adverse_retreat,accumulation,score_ge_0.6,val,180,down,-1,1375,1,1,1,0.0007272727273,0,0,0,0,0.2727272727,-0.1661818182,,,0,,-0.2727272727,0.1661818182,385,0.4077922078,0.1350649351,-0.4077922078,24,0.5416666667,0.2689393939,-0.5416666667,72,0.4444444444,0.1717171717,-0.4444444444,75,0.2533333333,-0.01939393939,-0.2533333333,327,0.3363914373,0.06366416458,-0.3363914373,545,0.2825688073,0.009841534612,-0.2825688073,imb_topk,-0.5416666667
adverse_retreat,accumulation,score_ge_0.6,val,600,down,-1,1375,1,1,1,0.0007272727273,0,0,0,0,0.4567272727,-0.4934545455,,,0,,-0.4567272727,0.4934545455,385,0.6285714286,0.1718441558,-0.6285714286,24,0.5,0.04327272727,-0.5,72,0.6666666667,0.2099393939,-0.6666666667,75,0.2933333333,-0.1633939394,-0.2933333333,327,0.4678899083,0.01116263553,-0.4678899083,545,0.4366972477,-0.02003002502,-0.4366972477,imb_weighted,-0.6666666667
adverse_retreat,accumulation,state,dev,60,down,-1,1624,3,3,3,0.00184729064,0,0,0,0,0.09259259259,0.03117283951,0,0,3,0,-0.09259259259,-0.03117283951,657,0.1400304414,0.04743784881,-0.1400304414,295,0.1457627119,0.05317011927,-0.1457627119,230,0.1347826087,0.0421900161,-0.1347826087,273,0.1135531136,0.02096052096,-0.1135531136,490,0.06326530612,-0.02932728647,-0.06326530612,612,0.09640522876,0.003812636166,-0.09640522876,imb_topk,-0.1457627119
adverse_retreat,accumulation,state,dev,180,down,-1,1624,3,3,3,0.00184729064,0.3333333333,0,0.3333333333,-0.8333333333,0.3257389163,-0.1804187192,0.3333333333,-0.6666666667,3,0,0.007594417077,-0.6529146141,659,0.4506828528,0.1249439366,-0.1173495195,295,0.4847457627,0.1590068465,-0.1514124294,231,0.380952381,0.0552134647,-0.04761904762,275,0.3490909091,0.02335199283,-0.01575757576,490,0.3551020408,0.02936312456,-0.02176870748,614,0.3664495114,0.04071059514,-0.03311617807,imb_topk,-0.1514124294
adverse_retreat,accumulation,state,dev,600,down,-1,1624,3,3,3,0.00184729064,0.3333333333,0.3333333333,0.3333333333,0,0.4267241379,-0.3143472906,0.6666666667,-3.833333333,3,-0.3333333333,-0.0933908046,0.3143472906,659,0.5326251897,0.1059010518,-0.1992918563,295,0.6813559322,0.2546317943,-0.3480225989,231,0.619047619,0.1923234811,-0.2857142857,275,0.4545454545,0.02782131661,-0.1212121212,490,0.4102040816,-0.0165200563,-0.0768707483,614,0.4153094463,-0.01141469168,-0.08197611292,imb_topk,-0.3480225989
adverse_retreat,accumulation,state,holdout,60,down,-1,914,1,1,1,0.001094091904,0,0,0,0,0.1062431544,-0.05366922234,1,-0.5,1,-1,-0.1062431544,0.05366922234,282,0.1843971631,0.07815400868,-0.1843971631,25,0.08,-0.02624315444,-0.08,22,0.09090909091,-0.01533406353,-0.09090909091,51,0.01960784314,-0.0866353113,-0.01960784314,266,0.05263157895,-0.05361157549,-0.05263157895,628,0.1035031847,-0.002739969723,-0.1035031847,imb_l1,-0.1843971631
adverse_retreat,accumulation,state,holdout,180,down,-1,914,1,1,1,0.001094091904,1,0,1,-1.5,0.3008752735,-0.09299781182,1,-0.5,1,0,0.6991247265,-1.407002188,283,0.4558303887,0.1549551152,0.5441696113,25,0.32,0.01912472648,0.68,22,0.2272727273,-0.07360254625,0.7727272727,51,0.137254902,-0.1636203716,0.862745098,266,0.3270676692,0.02619239565,0.6729323308,629,0.2813990461,-0.01947622742,0.7186009539,imb_l1,0.5441696113
adverse_retreat,accumulation,state,holdout,600,down,-1,914,1,1,1,0.001094091904,0,1,0,1.5,0.398249453,-0.2768052516,1,-0.5,1,-1,-0.398249453,1.776805252,283,0.5830388693,0.1847894163,-0.5830388693,25,0.4,0.001750547046,-0.4,22,0.4090909091,0.01084145614,-0.4090909091,51,0.4901960784,0.09194662548,-0.4901960784,266,0.3834586466,-0.01479080634,-0.3834586466,629,0.3640699523,-0.03417950065,-0.3640699523,imb_l1,-0.5830388693
adverse_retreat,accumulation,state,val,60,down,-1,1375,1,1,1,0.0007272727273,0,0,0,0,0.09249817917,-0.08849235251,,,0,,-0.09249817917,0.08849235251,385,0.1272727273,0.0347745481,-0.1272727273,24,0.125,0.03250182083,-0.125,72,0.09722222222,0.004724043053,-0.09722222222,75,0.05333333333,-0.03916484584,-0.05333333333,326,0.1012269939,0.008728814695,-0.1012269939,544,0.09558823529,0.003090056124,-0.09558823529,imb_l1,-0.1272727273
adverse_retreat,accumulation,state,val,180,down,-1,1375,1,1,1,0.0007272727273,0,0,0,0,0.2727272727,-0.1661818182,,,0,,-0.2727272727,0.1661818182,385,0.4077922078,0.1350649351,-0.4077922078,24,0.5416666667,0.2689393939,-0.5416666667,72,0.4444444444,0.1717171717,-0.4444444444,75,0.2533333333,-0.01939393939,-0.2533333333,327,0.3363914373,0.06366416458,-0.3363914373,545,0.2825688073,0.009841534612,-0.2825688073,imb_topk,-0.5416666667
adverse_retreat,accumulation,state,val,600,down,-1,1375,1,1,1,0.0007272727273,0,0,0,0,0.4567272727,-0.4934545455,,,0,,-0.4567272727,0.4934545455,385,0.6285714286,0.1718441558,-0.6285714286,24,0.5,0.04327272727,-0.5,72,0.6666666667,0.2099393939,-0.6666666667,75,0.2933333333,-0.1633939394,-0.2933333333,327,0.4678899083,0.01116263553,-0.4678899083,545,0.4366972477,-0.02003002502,-0.4366972477,imb_weighted,-0.6666666667
auction_imbalance,session,score_ge_0.6,dev,60,move,0,1624,0,0,0,0,,,,,0.1827160494,0.03117283951,,,0,,,,1336,0.1893712575,0.006655208102,,1022,0.1937377691,0.0110217197,,998,0.1953907816,0.01267473218,,1016,0.1830708661,0.000354816759,,869,0.1553509781,-0.02736507125,,612,0.1830065359,0.000290486565,,imb_weighted,
auction_imbalance,session,score_ge_0.6,dev,180,move,0,1624,0,0,0,0,,,,,0.5825123153,-0.1804187192,,,0,,,,1339,0.57356236,-0.008949955301,,1023,0.6217008798,0.03918856449,,1000,0.595,0.01248768473,,1018,0.6011787819,0.01866646665,,870,0.6264367816,0.04392446634,,614,0.6368078176,0.05429550232,,volume_only_response,
auction_imbalance,session,score_ge_0.6,dev,600,move,0,1624,0,0,0,0,,,,,0.789408867,-0.3143472906,,,0,,,,1339,0.785660941,-0.003747925994,,1023,0.7908113392,0.001402472203,,1000,0.766,-0.023408867,,1018,0.7701375246,-0.01927134244,,870,0.8252873563,0.03587848933,,614,0.7931596091,0.003750742125,,price_only_response,
auction_imbalance,session,score_ge_0.6,holdout,60,move,0,914,0,0,0,0,,,,,0.1664841183,-0.05366922234,,,0,,,,734,0.1811989101,0.01471479179,,731,0.1586867305,-0.007797387785,,672,0.1666666667,0.0001825483753,,592,0.160472973,-0.006011145318,,474,0.1476793249,-0.0188047934,,628,0.178343949,0.01185983075,,imb_l1,
auction_imbalance,session,score_ge_0.6,holdout,180,move,0,914,0,0,0,0,,,,,0.5306345733,-0.09299781182,,,0,,,,735,0.5741496599,0.04351508656,,732,0.543715847,0.01308127369,,673,0.5408618128,0.01022723947,,593,0.5278246206,-0.002809952731,,474,0.5928270042,0.06219243092,,629,0.5278219396,-0.002812633718,,price_only_response,
auction_imbalance,session,score_ge_0.6,holdout,600,move,0,914,0,0,0,0,,,,,0.7483588621,-0.2768052516,,,0,,,,735,0.756462585,0.00810372289,,732,0.7718579235,0.02349906135,,673,0.7696879643,0.02132910219,,593,0.7436762226,-0.004682639547,,474,0.8248945148,0.07653565262,,629,0.7154213037,-0.03293755849,,price_only_response,
auction_imbalance,session,score_ge_0.6,val,60,move,0,1375,0,0,0,0,,,,,0.1420247633,-0.08849235251,,,0,,,,1118,0.133273703,-0.008751060251,,954,0.1383647799,-0.003659983418,,898,0.1481069042,0.00608214094,,759,0.1475625823,0.005537819053,,606,0.1485148515,0.006490088193,,544,0.1378676471,-0.004157116233,,price_only_response,
auction_imbalance,session,score_ge_0.6,val,180,move,0,1375,0,0,0,0,,,,,0.4829090909,-0.1661818182,,,0,,,,1120,0.48125,-0.001659090909,,955,0.4460732984,-0.03683579248,,900,0.5011111111,0.0182020202,,761,0.4862023653,0.0032932744,,607,0.629324547,0.146415456,,545,0.4880733945,0.005164303586,,price_only_response,
auction_imbalance,session,score_ge_0.6,val,600,move,0,1375,0,0,0,0,,,,,0.7250909091,-0.4934545455,,,0,,,,1120,0.7330357143,0.007944805195,,955,0.7015706806,-0.02352022846,,900,0.7344444444,0.009353535354,,761,0.7227332457,-0.002357663362,,607,0.8220757825,0.09698487345,,545,0.7412844037,0.01619349458,,price_only_response,
auction_imbalance,session,state,dev,60,move,0,1624,0,0,0,0,,,,,0.1827160494,0.03117283951,,,0,,,,1336,0.1893712575,0.006655208102,,1022,0.1937377691,0.0110217197,,998,0.1953907816,0.01267473218,,1016,0.1830708661,0.000354816759,,869,0.1553509781,-0.02736507125,,612,0.1830065359,0.000290486565,,imb_weighted,
auction_imbalance,session,state,dev,180,move,0,1624,0,0,0,0,,,,,0.5825123153,-0.1804187192,,,0,,,,1339,0.57356236,-0.008949955301,,1023,0.6217008798,0.03918856449,,1000,0.595,0.01248768473,,1018,0.6011787819,0.01866646665,,870,0.6264367816,0.04392446634,,614,0.6368078176,0.05429550232,,volume_only_response,
auction_imbalance,session,state,dev,600,move,0,1624,0,0,0,0,,,,,0.789408867,-0.3143472906,,,0,,,,1339,0.785660941,-0.003747925994,,1023,0.7908113392,0.001402472203,,1000,0.766,-0.023408867,,1018,0.7701375246,-0.01927134244,,870,0.8252873563,0.03587848933,,614,0.7931596091,0.003750742125,,price_only_response,
auction_imbalance,session,state,holdout,60,move,0,914,0,0,0,0,,,,,0.1664841183,-0.05366922234,,,0,,,,734,0.1811989101,0.01471479179,,731,0.1586867305,-0.007797387785,,672,0.1666666667,0.0001825483753,,592,0.160472973,-0.006011145318,,474,0.1476793249,-0.0188047934,,628,0.178343949,0.01185983075,,imb_l1,
auction_imbalance,session,state,holdout,180,move,0,914,0,0,0,0,,,,,0.5306345733,-0.09299781182,,,0,,,,735,0.5741496599,0.04351508656,,732,0.543715847,0.01308127369,,673,0.5408618128,0.01022723947,,593,0.5278246206,-0.002809952731,,474,0.5928270042,0.06219243092,,629,0.5278219396,-0.002812633718,,price_only_response,
auction_imbalance,session,state,holdout,600,move,0,914,0,0,0,0,,,,,0.7483588621,-0.2768052516,,,0,,,,735,0.756462585,0.00810372289,,732,0.7718579235,0.02349906135,,673,0.7696879643,0.02132910219,,593,0.7436762226,-0.004682639547,,474,0.8248945148,0.07653565262,,629,0.7154213037,-0.03293755849,,price_only_response,
auction_imbalance,session,state,val,60,move,0,1375,0,0,0,0,,,,,0.1420247633,-0.08849235251,,,0,,,,1118,0.133273703,-0.008751060251,,954,0.1383647799,-0.003659983418,,898,0.1481069042,0.00608214094,,759,0.1475625823,0.005537819053,,606,0.1485148515,0.006490088193,,544,0.1378676471,-0.004157116233,,price_only_response,
auction_imbalance,session,state,val,180,move,0,1375,0,0,0,0,,,,,0.4829090909,-0.1661818182,,,0,,,,1120,0.48125,-0.001659090909,,955,0.4460732984,-0.03683579248,,900,0.5011111111,0.0182020202,,761,0.4862023653,0.0032932744,,607,0.629324547,0.146415456,,545,0.4880733945,0.005164303586,,price_only_response,
auction_imbalance,session,state,val,600,move,0,1375,0,0,0,0,,,,,0.7250909091,-0.4934545455,,,0,,,,1120,0.7330357143,0.007944805195,,955,0.7015706806,-0.02352022846,,900,0.7344444444,0.009353535354,,761,0.7227332457,-0.002357663362,,607,0.8220757825,0.09698487345,,545,0.7412844037,0.01619349458,,price_only_response,
basket_rebalance,cross,mirror,dev,60,up,-1,1624,0,0,0,0,,,,,0.09012345679,0.03117283951,,,0,,,,679,0.1207658321,0.03064237532,,727,0.1348005502,0.04467709342,,768,0.12109375,0.03097029321,,743,0.1117092867,0.02158582989,,379,0.06068601583,-0.02943744096,,612,0.08660130719,-0.003522149601,,imb_topk,
basket_rebalance,cross,mirror,dev,180,up,-1,1624,0,0,0,0,,,,,0.256773399,-0.1804187192,,,0,,,,680,0.3235294118,0.06675601275,,728,0.342032967,0.08525956802,,769,0.3289986996,0.0722253006,,743,0.3135935397,0.05682014069,,380,0.2315789474,-0.02519445165,,614,0.2703583062,0.01358490717,,imb_topk,
basket_rebalance,cross,mirror,dev,600,up,-1,1624,0,0,0,0,,,,,0.3626847291,-0.3143472906,,,0,,,,680,0.3911764706,0.02849174152,,728,0.4642857143,0.1016009852,,769,0.4317295189,0.06904478979,,743,0.3876177658,0.02493303675,,380,0.3157894737,-0.04689525538,,614,0.3778501629,0.0151654338,,imb_topk,
basket_rebalance,cross,mirror,holdout,60,up,-1,914,4,4,1,0.004376367615,0,0,0.5,-0.25,0.06024096386,-0.05366922234,0.25,0.125,4,-0.25,-0.06024096386,-0.1963307777,452,0.08407079646,0.0238298326,-0.08407079646,706,0.06657223796,0.006331274105,-0.06657223796,650,0.07230769231,0.01206672845,-0.07230769231,541,0.05545286506,-0.004788098791,-0.05545286506,208,0.0625,0.002259036145,-0.0625,628,0.07484076433,0.01459980048,-0.07484076433,imb_l1,-0.08407079646
basket_rebalance,cross,mirror,holdout,180,up,-1,914,4,4,1,0.004376367615,0.25,0.25,0.25,0,0.2297592998,-0.09299781182,0.75,0.5,4,-0.5,0.02024070022,0.09299781182,452,0.3362831858,0.1065238861,-0.08628318584,707,0.2545968883,0.02483758848,-0.00459688826,651,0.2703533026,0.04059400283,-0.02035330261,542,0.2527675277,0.02300822789,-0.002767527675,208,0.2403846154,0.0106253156,0.009615384615,629,0.2464228935,0.0166635937,0.003577106518,imb_l1,-0.08628318584
basket_rebalance,cross,mirror,holdout,600,up,-1,914,4,4,1,0.004376367615,0.75,0.75,0.25,0.75,0.3501094092,-0.2768052516,0.25,-0.375,4,0.5,0.3998905908,1.026805252,452,0.4380530973,0.08794368815,0.3119469027,707,0.369165488,0.01905607879,0.380834512,651,0.4116743472,0.06156493797,0.3383256528,542,0.352398524,0.002289114795,0.397601476,208,0.2836538462,-0.06645556304,0.4663461538,629,0.3513513514,0.001241942161,0.3986486486,imb_l1,0.3119469027
basket_rebalance,cross,mirror,val,60,up,-1,1375,0,0,0,0,,,,,0.04952658412,-0.08849235251,,,0,,,,733,0.06821282401,0.01868623989,,930,0.04838709677,-0.001139487348,,826,0.05811138015,0.008584796023,,684,0.04678362573,-0.002742958391,,280,0.03928571429,-0.01024086984,,544,0.04227941176,-0.007247172358,,imb_l1,
basket_rebalance,cross,mirror,val,180,up,-1,1375,0,0,0,0,,,,,0.2101818182,-0.1661818182,,,0,,,,735,0.2789115646,0.06872974644,,931,0.2040816327,-0.006100185529,,828,0.2475845411,0.03740272288,,686,0.2084548105,-0.001727007686,,280,0.3035714286,0.09338961039,,545,0.2055045872,-0.004677231026,,price_only_response,
basket_rebalance,cross,mirror,val,600,up,-1,1375,0,0,0,0,,,,,0.2683636364,-0.4934545455,,,0,,,,735,0.3292517007,0.06088806432,,931,0.2781954887,0.009831852358,,828,0.3055555556,0.03719191919,,686,0.2536443149,-0.01471932149,,280,0.2964285714,0.02806493506,,545,0.304587156,0.0362235196,,imb_l1,
basket_rebalance,cross,score_ge_0.6,dev,60,down,-1,1624,0,0,0,0,,,,,0.09259259259,0.03117283951,,,0,,,,657,0.1400304414,0.04743784881,,295,0.1457627119,0.05317011927,,230,0.1347826087,0.0421900161,,273,0.1135531136,0.02096052096,,490,0.06326530612,-0.02932728647,,612,0.09640522876,0.003812636166,,imb_topk,
basket_rebalance,cross,score_ge_0.6,dev,180,down,-1,1624,0,0,0,0,,,,,0.3257389163,-0.1804187192,,,0,,,,659,0.4506828528,0.1249439366,,295,0.4847457627,0.1590068465,,231,0.380952381,0.0552134647,,275,0.3490909091,0.02335199283,,490,0.3551020408,0.02936312456,,614,0.3664495114,0.04071059514,,imb_topk,
basket_rebalance,cross,score_ge_0.6,dev,600,down,-1,1624,0,0,0,0,,,,,0.4267241379,-0.3143472906,,,0,,,,659,0.5326251897,0.1059010518,,295,0.6813559322,0.2546317943,,231,0.619047619,0.1923234811,,275,0.4545454545,0.02782131661,,490,0.4102040816,-0.0165200563,,614,0.4153094463,-0.01141469168,,imb_topk,
basket_rebalance,cross,score_ge_0.6,holdout,60,down,-1,914,1,1,1,0.001094091904,0,0,0,0,0.1062431544,-0.05366922234,0,0,1,0,-0.1062431544,0.05366922234,282,0.1843971631,0.07815400868,-0.1843971631,25,0.08,-0.02624315444,-0.08,22,0.09090909091,-0.01533406353,-0.09090909091,51,0.01960784314,-0.0866353113,-0.01960784314,266,0.05263157895,-0.05361157549,-0.05263157895,628,0.1035031847,-0.002739969723,-0.1035031847,imb_l1,-0.1843971631
basket_rebalance,cross,score_ge_0.6,holdout,180,down,-1,914,1,1,1,0.001094091904,0,0,0,0,0.3008752735,-0.09299781182,0,0,1,0,-0.3008752735,0.09299781182,283,0.4558303887,0.1549551152,-0.4558303887,25,0.32,0.01912472648,-0.32,22,0.2272727273,-0.07360254625,-0.2272727273,51,0.137254902,-0.1636203716,-0.137254902,266,0.3270676692,0.02619239565,-0.3270676692,629,0.2813990461,-0.01947622742,-0.2813990461,imb_l1,-0.4558303887
basket_rebalance,cross,score_ge_0.6,holdout,600,down,-1,914,1,1,1,0.001094091904,0,1,0,0.5,0.398249453,-0.2768052516,0,0,1,0,-0.398249453,0.7768052516,283,0.5830388693,0.1847894163,-0.5830388693,25,0.4,0.001750547046,-0.4,22,0.4090909091,0.01084145614,-0.4090909091,51,0.4901960784,0.09194662548,-0.4901960784,266,0.3834586466,-0.01479080634,-0.3834586466,629,0.3640699523,-0.03417950065,-0.3640699523,imb_l1,-0.5830388693
basket_rebalance,cross,score_ge_0.6,val,60,down,-1,1375,0,0,0,0,,,,,0.09249817917,-0.08849235251,,,0,,,,385,0.1272727273,0.0347745481,,24,0.125,0.03250182083,,72,0.09722222222,0.004724043053,,75,0.05333333333,-0.03916484584,,326,0.1012269939,0.008728814695,,544,0.09558823529,0.003090056124,,imb_l1,
basket_rebalance,cross,score_ge_0.6,val,180,down,-1,1375,0,0,0,0,,,,,0.2727272727,-0.1661818182,,,0,,,,385,0.4077922078,0.1350649351,,24,0.5416666667,0.2689393939,,72,0.4444444444,0.1717171717,,75,0.2533333333,-0.01939393939,,327,0.3363914373,0.06366416458,,545,0.2825688073,0.009841534612,,imb_topk,
basket_rebalance,cross,score_ge_0.6,val,600,down,-1,1375,0,0,0,0,,,,,0.4567272727,-0.4934545455,,,0,,,,385,0.6285714286,0.1718441558,,24,0.5,0.04327272727,,72,0.6666666667,0.2099393939,,75,0.2933333333,-0.1633939394,,327,0.4678899083,0.01116263553,,545,0.4366972477,-0.02003002502,,imb_weighted,
basket_rebalance,cross,state,dev,60,down,-1,1624,0,0,0,0,,,,,0.09259259259,0.03117283951,,,0,,,,657,0.1400304414,0.04743784881,,295,0.1457627119,0.05317011927,,230,0.1347826087,0.0421900161,,273,0.1135531136,0.02096052096,,490,0.06326530612,-0.02932728647,,612,0.09640522876,0.003812636166,,imb_topk,
basket_rebalance,cross,state,dev,180,down,-1,1624,0,0,0,0,,,,,0.3257389163,-0.1804187192,,,0,,,,659,0.4506828528,0.1249439366,,295,0.4847457627,0.1590068465,,231,0.380952381,0.0552134647,,275,0.3490909091,0.02335199283,,490,0.3551020408,0.02936312456,,614,0.3664495114,0.04071059514,,imb_topk,
basket_rebalance,cross,state,dev,600,down,-1,1624,0,0,0,0,,,,,0.4267241379,-0.3143472906,,,0,,,,659,0.5326251897,0.1059010518,,295,0.6813559322,0.2546317943,,231,0.619047619,0.1923234811,,275,0.4545454545,0.02782131661,,490,0.4102040816,-0.0165200563,,614,0.4153094463,-0.01141469168,,imb_topk,
basket_rebalance,cross,state,holdout,60,down,-1,914,2,2,1,0.002188183807,0,0,0,0,0.1062431544,-0.05366922234,0,0,2,0,-0.1062431544,0.05366922234,282,0.1843971631,0.07815400868,-0.1843971631,25,0.08,-0.02624315444,-0.08,22,0.09090909091,-0.01533406353,-0.09090909091,51,0.01960784314,-0.0866353113,-0.01960784314,266,0.05263157895,-0.05361157549,-0.05263157895,628,0.1035031847,-0.002739969723,-0.1035031847,imb_l1,-0.1843971631
basket_rebalance,cross,state,holdout,180,down,-1,914,2,2,1,0.002188183807,0,0,0,0,0.3008752735,-0.09299781182,0,0,2,0,-0.3008752735,0.09299781182,283,0.4558303887,0.1549551152,-0.4558303887,25,0.32,0.01912472648,-0.32,22,0.2272727273,-0.07360254625,-0.2272727273,51,0.137254902,-0.1636203716,-0.137254902,266,0.3270676692,0.02619239565,-0.3270676692,629,0.2813990461,-0.01947622742,-0.2813990461,imb_l1,-0.4558303887
basket_rebalance,cross,state,holdout,600,down,-1,914,2,2,1,0.002188183807,0,1,0,0.5,0.398249453,-0.2768052516,0,0.25,2,0,-0.398249453,0.7768052516,283,0.5830388693,0.1847894163,-0.5830388693,25,0.4,0.001750547046,-0.4,22,0.4090909091,0.01084145614,-0.4090909091,51,0.4901960784,0.09194662548,-0.4901960784,266,0.3834586466,-0.01479080634,-0.3834586466,629,0.3640699523,-0.03417950065,-0.3640699523,imb_l1,-0.5830388693
